2.379055046,-1.870722469
2.957221949,-0.517854893
-0.557630667,-1.211852281
-2.906739346,-0.667527463
-3.82134422,-1.980427773
-4.1823594,-0.810984495
-1.822636942,-2.641185216
1.296495171,0.282576211
2.416520632,0.66842936
2.82597778,0.59694414
0.967320088,0.757673241
0.878032273,-0.903900255
1.996310884,-0.571979745
1.654821188,1.211844034
-0.131838808,-0.703545268
-2.553835304,-0.275242324
-1.89371602,0.80767265
0.962288705,-1.581120918
2.981782296,0.057220448
5.043396902,-2.351209359
4.032467746,-0.315208423
0.857122132,1.052355525
-2.623911257,0.82613356
-4.069924123,1.95791075
-2.803939799,0.102350789
1.366877695,1.336259548
4.448413896,0.428568076
4.705161893,1.798781915
2.340784429,1.203570512
-0.252672614,1.260598659