11.23,700.33002
12,698.03998
10.65,700.16998
11.35,699.37
12,696.34003
11.45,696.62
10.89,697.45001
12,697.90002
12,698.56
12,699.47998
12,698.07001
12,699.46997
12,700.21997
12,702.32001
12,702.92999
12,703.41998
12,702.94
12,703.09003
12,703.57001
11.7,704.01001
11.02,704.34003
11,704.44
11,704.19
11,704.42999
11,704.04999
11,703.53003
11,704.21997
11,704.28003
11,704.5
11,704.59003
11,705.38
11,704.20001
11,705.77002
11,704.63
11,704.47998
11,704.59003
11,705.08002
10.88,705.64001
10.75,706.17999
10.64,706.21997
10.06,706.83002
10.04,706.71997
10,706.26001
10,706.42999
10,707.78998
10,705.28998
10,699.97998
10,699.39001
9.9899998,699.08002
9.8100004,696.57001
9.1499996,696.41998
9,696.03003
9,695.53003
9,696.47998
9,696.07001
9,696.52002
9,696.95001
9,697.62
9,696.98999
9,697.20001
9,697
9,696.45001
9,696.19
9,696.56
9,696.15002
9,695.76001
9,694.79999
9,695.64001
9,702.19
9,701.71002
9,700.32001
9,702.01001
9,703.58002
9,703.42999
9,704.31
9,704.81
9,704.58002
9,705.40002
9,706.21002
9,700.41998
9,702.88
9,701.31
8.9799995,700.54999
8.8999996,700.53003
8.5799999,700.37
8.4700003,700.48999
8.2399998,700.96997
8.4899998,700.75
8.3199997,700.78998
8.6599998,700.42999
8.0600004,699.96997
8.3900003,700.40002
8.0100002,701.39001
8.1400003,702.92999
8.1899996,701.75
8.3800001,701.34998
8,700.12
8.0900002,698.91998
8.1899996,697.71002
8,695.84003
8.3599997,696.28003
8.1000004,695.60999
8.6499996,694
8,694.98999
8.4700003,699.78003
8,699.40002
8.0699997,699.98999
8.7299995,698.92999
8.4200001,697.41998
8,696.62
8.0200005,697.57001
8.6099997,697.29999
8,698.37
8,698.78998
8.79,699.12
8.71,699.22998
8.3699999,699.35999
8.1999998,698.90997
8.0200005,698.21997
8.1499996,698.59998
8,699.73999
8,701.48999
8,701.67999
8,701.87
8,701.5
7.9899998,702.78998
7.9899998,703.5
7.9000001,701.82001
7.8800001,702.15002
7.8299999,701.82001
7.5799999,697.95001
7.98,699.73999
7.3299999,700.79999
7.3899999,701.75
7.23,701.81
7.1500001,701.15997
7,700.06
7.9099998,701.89001
8,703.14001
8,700.71997
8,696.90002
8,697.42999
8,696.53998
8,697.37
8,698.35999
7.98,700.19
7.0900002,700.15002
7,699.31
7,697.01001
7,696.65997
7,698.19
7,696.84998
7,697.75
7.48,697.98999
7.9499998,698.26001
7.5300002,699.35999
7.3699999,699.04999
7,698.90997
7,699.71997
7,700.02002
7.3600001,699.70001
7.3600001,699.88
7.6900001,699.63
7.7800002,699.35999
7.8400002,699.28003
8,699.21002
7.71,698.81
7,698.57001
7,697.70001
7.1399999,695.13
7.5500002,695.5
7.02,695.46997
7.0599999,695.26001
7.0900002,695.94
7,694.5
7.1700001,693.38
7,693.65997
7,693.21002
7,692.96002
7,691.57001
7,698.60999
7,696.03998
7.3099999,695.66998
7.2600002,694.92999
7.02,695.5
7.8499999,694.53003
7.0799999,696.66998
7,700.15002
7,700.23999
7,700.37
7,701.21997
7,700.76001
7,700.15997
7,698.67999
7,699.90997
7,699.03998
7,698.95001
7,698.35999
7,698.46997
7,696.60999
7,698.15002
7,698.44
7.0300002,698.66998
7,698.27002
7,698.32001
7,697.84003
7,697.90002
7,697.26001
7,697.40002
7,697.47998
7,696.78003
7,695.77002
7,695.59998
7,695.59003
7,694.10999
7,695.42999
7,696.09003
7,699.03003
7,699.89001
7,699.32001
7,698.90997
7,698.83002
7,697.67999
7,697.79999
7,698.77002
7,699.07001
7,699.73999
7,699.13
7,699.52002
7,700.42999
7,700.59003
7,700.29999
7,700.28003
7,699.63
7,699.45001
7,700.26001
7,700.37
7,700.15997
7,701.46997
7,701.69
7,701.81
7,702.84003
7,701.62
7,701.22998
7,704.46997
7,704.66998
7,704
6.9699998,704.02002
7,703.40997
7,702.73999
7,702.03003
7,701.45001
7,700.64001
7,701.51001
7,701.53003
7,703.13
7,702.96002
7,705.39001
7,704.60999
7,703
7,703.62
7,695.88
7,695.35999
7,696.15997
7,695.87
7,692.16998
7,691.97998
7,690.76001
7,690.06
7,691.17999
7,690.82001
7,689.85999
7,690.35999
7,691.78003
7,694.56
7,695.20001
6.8899999,696.46997
7,698.29999
7,697.62
7,698.25
7,696.59003
7,697.04999
7,698.78998
7,699.28998
7,699.54999
7,699.69
7,700.06
7,700.44
7,701.59998
7,700.51001
7,700.90997
7,700.95001
7,699.04999
7,699.10999
7,699.90997
7,698.66998
7,699.87
7,699.96997
7,699.79999
7,700.84998
7,700.78998
7,698.29999
7,699.02002
7,699.87
7,699.39001
7,700.31
7,700.81
7,701.09998
7,701.40997
7,701.17999
7,701.19
7,700.91998
7,700
7,700.78003
7,699.66998
7,699.84998
7,698.92999
7,698.75
7,697.70001
7,696.34998
6.9499998,699.52002
7,698.63
7,697.12
7,695.41998
6.9400001,694.44
6.21,694.21002
6,693.77002
6,695.28998
6,695.77002
6,695.88
6.1300001,697
6.9000001,697.25
7,695.90997
6.48,696.31
6,696.62
6,696.29999
6,696.95001
6,696.28003
6,697.63
6,697.34003
6,697.12
6,697.41998
6,697.03998
6,697.66998
6,697.35999
6,695.63
6,696.17999
6,696.32001
6,696.60999
6,695.92999
6,696.37
6.3600001,696.83002
7,697.08002
7,697.33002
7,697.06
6.73,697.84998
6.8400002,698.87
6.23,699.97998
6,698.96997
6,700.14001
6,699.98999
6,699.69
6,700.06
6.0900002,699.33002
7,698.56
7,698.94
6.9299998,698.29999
5.8499999,699.28003
5.02,699.67999
5,700.25
5,700.16998
5,701.13
5,700.52002
5.1999998,701.29999
6,701.46997
6.02,701.48999
6.04,701.65002
5.2600002,701.09003
5.5,700.97998
6,702.82001
6,702.42999
5.7800002,702.22998
5.3099999,702.52002
6,702.46997
6,702.46997
6,702.21002
5.8699999,700.87
5.3800001,700.38
5.9899998,700.51001
6,699.98999
5.8800001,700.15002
5.8200002,700.62
5.98,698.95001
6,698.20001
5.71,699.25
6.1399999,698.35999
6.79,697.17999
5.9699998,699.02002
6.1999998,699.76001
7,700.15997
6.1599998,701.73999
6.5100002,700.15997
6.0700002,699.37
6.0500002,699.57001
6,699.64001
5.3400002,700.03003
6,700.09998
6,700.69
5.8800001,700.73999
5.4299998,699.96997
6.3600001,700.20001
7,698.98999
6.5,693.75
5.8800001,694.26001
5.4899998,694.70001
5.9899998,694.17999
5.3400002,692.59998
5.8600001,695.38
5.8499999,699.28998
5.9400001,700.45001
5.0300002,700.39001
5.7600002,701.85999
5.9699998,698.71002
5.3600001,698.12
5.79,697.07001
5.9099998,697.03003
5.6399999,698.65002
5.5799999,699.76001
5.1999998,699.79999
5.0900002,699.76001
5.6500001,699.38
5.6799998,700.01001
5.3499999,700.40002
5.6599998,697.37
5.9499998,698.60999
5.2199998,697.40997
5.79,696.21997
5.5900002,694.95001
5.5100002,696.46997
5.6599998,695.13
5.5900002,697.67999
5.25,699.17999
5,698.82001
4.8200002,699.76001
4.3000002,699.52002
5.4499998,699.21997
6,699.96997
5.9899998,700.52002
5.1799998,700.73999
5.1599998,700.81
5.1999998,700.15997
5.27,700.04999
4.4699998,700.10999
5.1500001,701.40002
5.3099999,700.78003
4.9899998,700.88
4.6900001,700.64001
5.1399999,700.32001
4.9099998,699.96002
5.3299999,698.89001
4.9299998,696.85999
4.5700002,697.12
5,696.56
4.46,696.31
4.6100001,696.73999
5,696.16998
4.1999998,695.33002
4.8400002,697.34998
5,700.89001
4.0900002,699.31
4.8200002,697.23999
4.79,696.12
4.5500002,696.17999
5,694.84998
4.9699998,694.10999
4.5799999,696.04999
5,695.72998
5,696.79999
5.27,695.40002
6,698.47998
6,699.17999
5.9699998,699.17999
6,700.13
6,699.14001
5.9299998,700.21997
5.0900002,699.65997
5.2800002,699.81
5,699.06
5.5900002,700.56
5.6599998,700.97998
5.4699998,701.71002
6.4699998,700.89001
5.9000001,701.13
5,701.98999
5.1599998,703.45001
6,702.62
5.6300001,702.17999
6,703.42999
6,702.35999
6,702.14001
5.9400001,702.03003
5.6100001,704.71997
6,704.60999
6,702.60999
6,696.56
6,695.82001
6.4499998,695.66998
7,697.09998
6.4099998,695.84998
6.02,694.96997
5.6799998,694.10999
5,695.28998
5.4299998,695.96002
5.3000002,696.78998
5.0700002,696.95001
5.79,698.27002
6,697.94
5.7199998,696.76001
5.7399998,697.94
6,699.35999
5.98,701.19
5.3600001,702.12
5.1100001,703.60999
6,704.85999
6,705.07001
6.04,704.28998
6.3600001,703.38
6.1300001,703.44
6.3400002,705.13
6.1599998,699.01001
6.7600002,697.40002
6.6500001,696.21997
6.1599998,696.87
6.3000002,696.53998
6.9200001,696.77002
6.8200002,695.84998
6.2800002,695.92999
6.0500002,695.35999
6,696.94
6,696.21997
6,695.63
6.3899999,696.84998
6.6199999,698.75
6.2600002,699.75
7,699.85999
7,700.90002
6.9200001,699.48999
6.79,696.84003
6.79,697.5
7,698
6.96,697.59003
6.9400001,698.65002
6.5900002,698.27002
6.46,696.79999
6.6900001,696.97998
7,696
6.9499998,695.53003
6.7800002,694.02002
6.3099999,694.23999
6.1700001,693.85999
6.0700002,694.16998
6,693.70001
6.1199999,691.69
6.52,691.97998
6.6199999,692.73999
6.5799999,690.60999
6.9899998,691.94
6.5799999,695.51001
6.23,699.58002
6.8099999,700.31
6.6399999,697.81
6.3000002,696.81
6.8400002,700.40997
6.98,700.96002
6.46,702.73999
6.1300001,703.58002
6,696.56
6.02,694.56
6.5999999,695.91998
6.3299999,694.85999
6.4899998,693.79999
7,693.84998
6.8800001,695.95001
6.52,698.15997
7,699.40002
7,698.75
6.7800002,699.15002
6.0900002,699.91998
6.0599999,700.09003
6,698.48999
6,698.34003
6,699.14001
6,699.20001
6.5300002,698.34003
6.1900001,696.90002
6.5,697.88
7,700.26001
6.6900001,702.40002
6.5700002,700.77002
7,701.01001
6.9299998,700.14001
6.73,699.20001
6.0500002,698.77002
6.0500002,697.14001
6,696.28998
6,696.21002
6.0100002,695.76001
6.7800002,699.77002
6.46,699.81
6.1300001,700.89001
6,700.76001
6,699.34998
6,700.83002
5.9200001,702.83002
6.1500001,701.78003
6.0900002,701.46002
6,703.98999
6.9400001,704.40002
6.4299998,704.35999
6.0500002,704.62
6,705.48999
6,705.46997
6.04,705.15002
6.5,705.31
6.6500001,704.72998
6.4200001,699.89001
7,699.10999
6.4699998,698.95001
6.46,699.19
7,699.08002
6.6300001,698.97998
6.2600002,700.34003
6.6399999,701.21002
7,701.38
6.6799998,701.42999
6.4000001,701.81
6.8800001,702.21002
7,701.88
7,702.53998
6.98,703.96997
6.71,704.67999
7,703.45001
6.96,704.09003
6,702.09998
6,704.53003
6.6700001,704.33002
6.3299999,702.53998
6,703.38
6.6100001,703.88
6.9000001,703.5
6.25,703.84998
6.29,704
7,703.08002
6.77,703.37
7,704.37
7,703.28003
7,704.01001
7,703.90002
7,705.04999
7,705.25
6.9899998,704.60999
6.9499998,704.46997
6.6999998,705.40997
6.02,701.14001
6.9899998,698.54999
7,698.28998
7,698.46997
6.9000001,699.33002
6.9299998,698.85999
6.98,698.83002
6.9899998,699.44
7,700.54999
7,701.53998
6.9699998,701.75
6.9200001,699.35999
7,697.54999
7,696.78998
6.8099999,696.26001
7,695.69
7,693.64001
7,693.48999
7,692.87
7,692.67999
6.9400001,692.47998
7,700.47998
7,702.63
7,703.01001
7,704.39001
7,704.60999
7,700.28998
7,696.16998
7,692.44
7,695.60999
7,696.02002
7,695.85999
7,697.42999
7,697.84998
7,696.34998
7,693.34998
7,692.85999
7,693.78003
7,698.21002
7,697.97998
7,696.06
7,701.89001
7,700.70001
7,699.15997
7,700.73999
7,703.02002
6.9899998,702.60999
6.9899998,700.48999
6.9499998,700.20001
6.73,699.78003
6.6100001,700.29999
6.1900001,698.40997
6.02,692.14001
6,694.81
6,697.52002
6,698.01001
6,698.79999
6,699.26001
6,693.46002
6.6999998,695.14001
7,693.88
6.9499998,695.08002
6.5900002,699.21002
6,699.66998
6,697.77002
6.9499998,698.10999
7,699.88
6.4699998,699.60999
6,700.23999
6,700.64001
6,699.62
6,700.28998
6,700.72998
5.8499999,701.25
5.98,700.60999
6,700.65997
5.5900002,699.15002
5,699.47998
5,699.89001
4.29,699.34998
4,698.84003
4.0100002,698.09998
4.9899998,695.47998
4.6199999,695.01001
5,694.59998
4.2600002,693.15002
4,693.67999
4,693.77002
4,696.69
4,696.08002
3.78,693.47998
3.52,695.33002
3.22,695.71997
3.28,696.45001
3.0599999,701.84998
3.9400001,698.07001
4,696.82001
4,698.37
3.9000001,695.15002
4,694.15002
3.5599999,696.52002
3.97,696.23999
3.52,696.07001
3.29,696.34003
3.98,697.52002
4,698.78003
4,696.88
4,696.20001
4,697.34998
4,696.72998
4,697.29999
4,697.31
4,698.83002
4,698.90002
4,698.90997
4,699.88
4,700.15002
4,700.76001
3.4000001,700.54999
3.71,700.23999
4,700.38
3.4300001,699.37
3.6600001,700.03003
4,700.39001
4,700.90997
4,700.28998
4,700.71002
4,700.32001
4,702.21997
4.0100002,702.76001
4.7399998,702.78998
4.2199998,703.01001
4.6300001,703.31
4.1300001,702.65002
4.7399998,704.82001
4.9699998,697.33002
4.3200002,694.66998
4.6700001,696.37
5,696.90002
4.7399998,697.67999
4.8499999,698.44
4.98,698.79999
4.9499998,698
5,698.92999
5.6399999,699.34998
6,698.34998
5.0300002,699.34998
5.04,699.28003
5.29,700.21002
5.2399998,701.37
4.79,700.54999
4.9000001,701.39001
5.0300002,701.21997
5,701.40997
5,701.52002
5.0100002,698.71002
5,697
4.2800002,697.41998
4,696.44
4.0500002,698.34003
4,700.34998
4,698.10999
4,697.07001
4,697.67999
4,697.29999
4,697.27002
4,698.73999
4,699.19
4,699.27002
4,700.39001
4,701.65002
4,702.37
4,703.12
4,703.02002
4,703.23999
4,702.63
4,702.78003
3.97,703.73999
4,704.06
3.6300001,703.28003
3,698.65002
2.99,699.91998
2.49,699.87
3.6600001,700.03998
4,699.20001
4,700.25
4,698.96997
4,697.19
4,698.71997
4,699.72998
4,700.35999
4,701.35999
4,701.25
4,699.52002
4,698.69
4,697.81
4,695.04999
4,701.64001
4,702.23999
4,704.10999
4,703.03003
4,702.47998
4,698.64001
4,700.84998
4,698.95001
4,697.71997
4,697.44
4,698.15997
4,698.21002
4,696.28998
4,698.72998
4,698.07001
4,700.57001
4,699.90002
4,697.07001
3.48,699.57001
3.3699999,699.96997
3.54,697.20001
3.3099999,698.72998
3.71,700.13
3.5999999,700.96997
3.8800001,701.78003
3.4000001,702.15997
3.0699999,701.75
2.1400001,701.14001
2,701.56
2,700.98999
2,701.88
2,700.78998
2,701.29999
2,700.59003
2,702.51001
2,695.28003
1.78,693.42999
2,694.45001
1.99,693.37
2,692.25
2,692.62
2,693.52002
2,696.10999
2,697.35999
2,697.20001
2,695.75
2.05,694.22998
2.03,694.59998
2,695.53998
2,694.63
2,694.21002
2.3,695.67999
2.01,693.12
2.0799999,695.58002
2.0599999,693.56
2.9200001,693.67999
2.99,693.12
3,693.23999
3,694.85999
3,696.08002
3.6800001,696.41998
3.54,695.51001
3.8,696.08002
3.9100001,696.62
3.29,696.14001
3.99,694.91998
3.55,695.10999
3,695.59003
3.2,695.17999
2.72,695.77002
2.99,694.92999
2.0699999,693.97998
2,694.65002
2,694.94
2.4000001,693.41998
2.4100001,694.85999
2.72,695.28998
2.95,695.73999
3.71,696.94
4,697.47998
4,695.45001
4,696.41998
4,697.21997
3.98,694.31
4,695.04999
4,696.27002
4,697.01001
4,696.65002
4,697.33002
4,697
4,698.62
4,698.14001
4,697.56
4,698.71002
4,698.84003
4,701.71997
4,703.44
4,702.87
4,702.78003
4,702.82001
4,702.70001
4,702.38
4,699.87
4,698.56
4,699.84003
4,700.83002
4,700.63
4,703.53998
4,701.07001
4,701.53003
4,704.53998
4,704.90002
4,706.06
4.0599999,706.21002
4,704.46997
4,697.73999
4.0900002,694.70001
4,695.33002
4.2800002,695.39001
4,695.28998
4,701.48999
4.3699999,700.45001
4,698.89001
4.0999999,699.34003
4,699.42999
4.2800002,700.28003
4,697.94
4,698.60999
4,698.69
4,699.91998
4,699.53003
4,696.69
4,696.40997
4,695.82001
4,697.78003
4,702.16998
4,704.27002
4.0100002,700.04999
4,698.48999